-382.300, 730.00
-382.180, 731.00
-382.060, 731.00
-381.940, 734.00
-381.800, 734.00
-381.680, 738.00
-381.560, 735.00
-381.440, 735.00
-381.320, 733.00
-381.200, 729.00
-381.060, 727.00
-380.940, 730.00
-380.820, 736.00
-380.700, 732.00
-380.580, 730.00
-380.440, 733.00
-380.320, 731.00
-380.200, 730.00
-380.080, 730.00
-379.960, 727.00
-379.840, 729.00
-379.700, 729.00
-379.580, 727.00
-379.460, 732.00
-379.340, 732.00
-379.220, 730.00
-379.080, 730.00
-378.960, 734.00
-378.840, 736.00
-378.720, 733.00
-378.600, 732.00
-378.480, 728.00
-378.340, 728.00
-378.220, 726.00
-378.100, 731.00
-377.980, 728.00
-377.860, 721.00
-377.720, 732.00
-377.600, 728.00
-377.480, 725.00
-377.360, 722.00
-377.240, 728.00
-377.100, 730.00
-376.980, 730.00
-376.860, 731.00
-376.740, 731.00
-376.620, 735.00
-376.500, 733.00
-376.360, 725.00
-376.240, 730.00
-376.120, 725.00
-376.000, 729.00
-375.880, 729.00
-375.740, 727.00
-375.620, 726.00
-375.500, 725.00
-375.380, 725.00
-375.260, 720.00
-375.140, 728.00
-375.000, 732.00
-374.880, 728.00
-374.760, 729.00
-374.640, 731.00
-374.520, 730.00
-374.380, 733.00
-374.260, 735.00
-374.140, 732.00
-374.020, 735.00
-373.900, 734.00
-373.780, 730.00
-373.640, 729.00
-373.520, 728.00
-373.400, 725.00
-373.280, 731.00
-373.160, 726.00
-373.020, 726.00
-372.900, 727.00
-372.780, 728.00
-372.660, 729.00
-372.540, 730.00
-372.400, 726.00
-372.280, 725.00
-372.160, 722.00
-372.040, 726.00
-371.920, 730.00
-371.800, 727.00
-371.660, 728.00
-371.540, 727.00
-371.420, 732.00
-371.300, 727.00
-371.180, 734.00
-371.040, 724.00
-370.920, 730.00
-370.800, 729.00
-370.680, 734.00
-370.560, 730.00
-370.440, 731.00
-370.300, 727.00
-370.180, 731.00
-370.060, 731.00
-369.940, 729.00
-369.820, 728.00
-369.680, 724.00
-369.560, 728.00
-369.440, 729.00
-369.320, 723.00
-369.200, 730.00
-369.080, 727.00
-368.940, 727.00
-368.820, 726.00
-368.700, 722.00
-368.580, 729.00
-368.460, 729.00
-368.320, 732.00
-368.200, 730.00
-368.080, 731.00
-367.960, 725.00
-367.840, 727.00
-367.720, 728.00
-367.580, 731.00
